@relation 'LeukemiaData-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute 24141 numeric
@attribute 8842 numeric
@attribute 56660 numeric
@attribute 2533 numeric
@attribute 3005 numeric
@attribute 911 numeric
@attribute 240 numeric
@attribute 9900 numeric
@attribute 971 numeric
@attribute 64231 numeric
@attribute 7102 numeric
@attribute 3205 numeric
@attribute 3956 numeric
@attribute 29802 numeric
@attribute 1490 numeric
@attribute 4211 numeric
@attribute 6925 numeric
@attribute 8115 numeric
@attribute 28951 numeric
@attribute 25924 numeric
@attribute 9886 numeric
@attribute 51299 numeric
@attribute 5464 numeric
@attribute 57523 numeric
@attribute 4086 numeric
@attribute 5101 numeric
@attribute 81698 numeric
@attribute 10007 numeric
@attribute 9590 numeric
@attribute 474344 numeric
@attribute 6039 numeric
@attribute 2195 numeric
@attribute 26011 numeric
@attribute 5087 numeric
@attribute 8835 numeric
@attribute 23040 numeric
@attribute 4778 numeric
@attribute 50852 numeric
@attribute 9578 numeric
@attribute 27445 numeric
@attribute 2289 numeric
@attribute 9124 numeric
@attribute 3613 numeric
@attribute 27242 numeric
@attribute 2004 numeric
@attribute 5796 numeric
@attribute 6328 numeric
@attribute 2791 numeric
@attribute 54360 numeric
@attribute 51284 numeric
@attribute 10964 numeric
@attribute 9467 numeric
@attribute 9623 numeric
@attribute 1612 numeric
@attribute 928 numeric
@attribute 60494 numeric
@attribute 9379 numeric
@attribute 7371 numeric
@attribute 8798 numeric
@attribute 2625 numeric
@attribute 10732 numeric
@attribute 3553 numeric
@attribute 23007 numeric
@attribute 55351 numeric
@attribute 51384 numeric
@attribute 2322 numeric
@attribute class {1,2,3,4,8}

@data
5.944161,63.797332,46.301134,100.838951,353.391802,2.85684,511.51899,2.283966,59.422149,19.476017,94.677908,9.499932,2.840749,718.891242,719.015001,14.958568,503.9079,1649.170781,35.566889,3.038675,15.1275,141.524297,55.250886,8.012043,353.26846,223.175111,18.804229,15.568677,82.066047,71.252182,93.495114,35.118087,56.421827,11.734394,727.543006,3.128407,9.32207,10.792366,1.410413,546.414543,15.546499,154.727682,10.304656,266.393387,371.664088,271.545755,157.972843,57.039658,1.379271,0.608801,2.004138,19.60651,923.436315,40.572533,249.116038,25.044189,5.584399,15.681973,2.857937,44.101934,435.911095,141.851729,15.638826,236.266335,25.906113,72.234783,3
29.804789,142.834399,92.23525,194.929987,43.186619,114.354196,303.126476,1.943134,63.053024,20.873898,79.962451,13.029442,55.023818,131.713859,156.830706,17.590887,392.422129,677.63546,251.629153,12.433438,3.886902,15.978365,200.225708,3.070761,106.000013,16.609333,9.831109,19.342727,9.448594,141.980228,24.499406,11.456125,11.697296,4.473826,453.990201,9.913,36.949508,71.183337,6.561483,39.584979,67.903536,347.727183,21.870468,8.238393,284.934972,38.154491,2.080912,8.519158,63.952984,18.319688,185.578571,420.692482,6.81704,66.938159,320.612857,3.559157,21.850415,23.016819,36.450994,177.882155,27.004136,151.638193,35.357405,96.226437,28.425835,75.266232,1
21.676772,71.740492,0.753558,62.43207,271.893877,121.827507,386.702877,32.536613,20.276465,76.323121,471.22811,12.380973,208.118211,57.084652,25.874326,16.627429,93.04963,160.847099,134.787365,0.866656,2.388788,20.68641,501.349203,3.130339,83.58675,30.361707,9.482259,54.829899,25.795712,28.530178,31.8091,193.56185,0.5881,21.593719,30.092559,103.032555,76.285946,48.663724,12.041348,14.746977,1.841625,142.684543,87.521863,203.738691,19.583355,32.982638,26.571514,44.965911,17.621599,0.492115,376.372202,177.16153,24.91931,138.104632,89.224586,7.975282,17.164315,71.947328,41.331775,480.103087,139.668507,49.67345,36.51223,3.056034,24.806081,27.314335,8
11.966007,94.852571,53.131927,318.234761,2685.467468,118.001052,1529.788215,8.128407,190.752526,68.143647,544.212926,21.876935,64.332072,2634.103518,635.839104,47.2259,2518.227694,5476.64054,269.802838,35.555237,84.10271,1209.558237,407.798495,33.574318,1119.734198,1373.955659,115.110765,84.804368,678.560404,263.451381,15.99584,215.573654,233.869401,37.853553,3197.603362,45.715038,227.825931,94.731879,5.280427,1639.136428,6.148068,312.695638,50.518526,645.694839,2102.462511,375.551698,898.793851,743.092532,95.8913,2.396675,77.001964,248.626426,4296.857962,810.726219,274.345111,22.924302,8.832832,46.327385,86.203235,221.224999,2634.217023,412.754393,44.108727,1646.554173,7.353792,177.033025,3
10.637924,439.235385,1.018016,66.383171,348.785748,37.30405,49.52959,55.949413,21.849967,77.736477,79.03273,267.993565,2323.860823,48.323725,3.685745,71.743907,224.876544,42.191967,141.305446,1.608366,170.360914,50.792672,251.3324,44.513494,45.903226,42.080384,28.53807,10.511918,17.165416,150.178021,162.603868,2.845257,8.231903,7.142881,411.528747,12.633117,413.084697,171.898123,1.254668,14.620959,1.648056,51.334277,86.225762,23.882857,111.641876,47.434809,342.509829,14.832407,5.207375,12.180352,616.304708,400.699988,22.422196,332.760385,2.014078,18.630091,31.583927,77.662562,44.360954,943.290466,57.27482,108.541822,34.529013,6.465889,32.520803,229.90622,8
28.738956,81.257713,2.775615,681.087304,38.056281,29.16723,86.159171,39.789809,8.768715,36.417667,887.82115,20.301312,108.221053,22.080232,3.560132,58.430015,65.435027,97.541927,149.242484,9.400004,35.359964,76.377833,470.185416,8.223885,77.365464,163.972483,9.479845,53.318066,49.306608,70.461445,5.189481,406.60287,15.632221,24.77944,84.021249,324.168217,353.530363,221.190328,4.003169,73.194196,97.230499,306.499498,118.710536,96.827616,40.033242,76.53019,96.956254,8.789966,66.162054,2.777341,10.185668,379.384658,29.427263,376.629128,8.286025,8.619144,98.235548,48.659885,42.335347,1647.427115,210.060705,200.554615,102.708781,12.876993,34.98272,44.722968,8
11.393263,104.26749,58.183321,19.919676,122.108651,69.3589,412.756628,2.90402,47.498343,322.216745,182.855636,13.319837,30.112715,138.21731,137.713458,14.092872,837.557655,1367.229188,33.136408,11.902429,2.097315,22.065964,121.902888,7.438888,140.602663,13.576431,7.719591,2.462994,21.194134,4.486143,1.352144,23.550727,4.286851,24.332305,522.686105,6.267794,99.734642,1.289733,1.632092,23.934961,68.332813,1179.945282,39.357345,11.974518,395.877481,23.211605,4.474434,18.113054,211.997102,7.707081,1.820495,622.037762,8.233181,148.550645,558.167451,22.326713,7.374939,35.191606,22.640284,20.164738,195.76754,288.260721,79.136385,184.668433,22.885394,298.759246,1
20.50623,364.454798,95.244659,109.339062,776.357735,269.309178,581.964561,12.818701,62.781533,843.623039,104.515495,3.522267,588.33854,128.320602,8.34583,33.151209,815.282969,1153.93249,36.330991,3.61536,7.313008,68.092168,526.684771,11.447072,301.287373,40.382124,2.391492,3.494237,51.664162,1.486968,626.987708,27.82379,14.047516,72.256015,993.627615,3.175542,313.623523,17.382989,51.074806,52.765237,132.146443,2347.342532,130.480997,48.450674,428.126985,27.98769,6.587144,77.348837,38.363211,25.447855,2457.250612,577.52925,65.461752,208.30795,553.477962,80.106096,45.597013,216.913057,22.061764,55.009147,121.490741,199.778825,48.39714,143.786778,16.313972,815.494807,1
818.887188,797.863981,194.232891,27.321417,4.32359,8.439699,23.876699,23.87705,431.242874,35.165907,9.51828,195.11408,1255.613196,235.278495,42.711866,174.652585,49.851653,486.579566,117.877106,1.000739,19.735866,18.04413,322.891224,16.675587,8.429579,182.672235,1.396227,2.533683,13.413099,9.081667,45.490618,20.738194,3.993696,11.476999,916.500844,10.981479,14.240981,1.233067,0.995818,4.876843,101.917673,362.238554,26.254336,6.021045,33.705919,6.317469,7.050142,2.812965,1.367027,2.94652,1.134954,184.486841,16.187526,26.127392,230.708421,47.786447,55.23838,80.838973,22.406276,53.278884,30.62674,74.185296,6.950148,4.777055,3.183528,604.460558,4
4.596973,16.753191,1.741895,96.244932,225.410269,5.467808,17.113042,35.146498,7.443971,20.380116,233.962019,3.691513,75.705697,3.402216,1.052337,15.308487,33.275949,25.929309,424.211845,3.338675,12.80165,13.828358,182.133352,1.315218,50.530596,62.184707,13.362866,30.280047,11.043017,79.000053,1.042007,253.953318,2.221359,6.965913,10.937195,71.800634,21.614162,165.528381,1.051604,7.632228,14.013856,24.311804,39.598587,51.534652,17.219863,83.60906,96.155211,0.328213,6.233947,18.489506,3.000362,141.681877,5.221313,42.848339,13.686028,3.295366,16.259601,100.275529,33.17853,205.899037,82.320994,21.192754,7.437707,2.212103,2.277137,17.502722,8
3.556351,219.597683,96.445391,18.123786,60.267001,106.757628,371.582189,16.714805,18.104269,208.518112,79.621071,6.159248,23.386093,203.963366,83.360269,3.207394,414.207741,867.822177,27.263957,9.196466,0.69048,13.456356,113.960944,0.8644,68.742093,5.262004,5.061892,1.373394,7.789196,3.837678,5.906684,5.240861,3.498754,17.3679,473.431985,148.589492,61.955974,6.371795,0.71735,7.390357,73.111393,758.43412,42.139163,14.20643,303.62336,11.11636,0.630258,16.945395,204.667381,17.361147,135.111681,493.370689,15.483253,90.508302,340.905785,47.501533,21.895305,13.009214,29.153434,13.473481,35.033989,212.231483,79.498138,182.752581,14.009433,260.670822,1
358.515304,17.802471,14.532103,12.898056,12.763742,7.070971,23.538074,2.775877,161.386471,57.492707,4.880306,479.002538,17.989302,147.512238,55.182398,286.512095,445.480349,1894.769378,89.476151,4.540932,2.894182,18.554414,181.788541,34.955998,16.405912,277.060715,2.633473,1.690442,86.625154,8.539892,10.25182,32.335891,24.003366,20.079595,729.979885,1.557099,0.73742,2.444396,0.555526,16.132646,1.198811,351.266863,4.232075,15.791036,39.462885,18.171792,209.482071,3.640196,3.132651,6.635353,4.725728,19.721831,150.973326,37.174428,42.741161,6.746988,8.267296,63.823476,15.091792,17.828943,64.918095,48.472984,17.018597,3.157249,21.408827,195.484035,4
25.82675,40.750544,42.211399,12.814739,33.210782,105.100872,305.348067,19.247703,76.379592,66.174255,300.184193,1.673076,2.742857,359.025619,110.575632,3.807707,781.585205,2273.784071,70.896198,18.199419,8.348555,28.861973,80.667768,17.169304,117.184536,46.788292,6.020291,1.102334,80.071515,7.083397,9.081857,25.314016,1.794542,18.86969,629.832181,113.679388,26.922054,14.06845,36.035603,30.90885,2.120909,214.948074,14.013233,11.639338,708.935811,15.343538,9.284272,26.332469,1.577552,27.331389,632.605618,712.287945,172.82267,207.584562,829.788296,13.928061,15.997904,3.968694,38.47355,32.902489,31.354185,493.08168,90.499644,163.285936,27.946426,725.530832,1
353.298754,315.884697,42.515713,7.934094,17.598003,2.994258,10.58894,1.172515,119.464416,22.031363,11.109209,51.106727,399.528554,232.179694,287.98095,45.165125,65.01758,568.137334,29.828494,16.305509,3.946489,23.413528,82.658679,0.721829,1.871465,65.136223,0.361481,0.819196,7.148903,3.258793,44.453126,6.205377,1.764212,12.47257,609.35031,1.013398,12.040909,0.481133,0.876497,3.272114,73.210446,99.037983,11.864435,3.186802,24.491257,9.644783,1.280377,19.657226,1.818043,13.372887,1.061376,25.415701,26.030635,14.121031,105.001894,14.653519,14.984522,45.535023,12.901446,26.137197,24.967451,28.890927,4.161965,28.56739,2.029545,209.55376,4
5.238298,70.835967,43.274528,102.104208,756.115147,22.446064,845.418993,21.001343,118.915539,7.029437,189.619837,7.273429,22.117497,1021.59083,520.917084,8.991714,917.093129,2507.221228,35.857419,20.300914,20.690997,365.97087,73.377007,29.013164,456.116651,327.923429,42.800127,36.732678,497.934557,63.485409,4.090957,140.068601,113.857067,16.145455,1730.576251,1.602222,32.332593,32.412905,1.795278,460.966129,1.843207,291.176802,3.223352,414.87629,912.772615,402.903941,258.752375,169.973409,48.557009,0.559319,1.196263,162.026412,123.959389,158.831588,83.772191,12.440997,9.527957,8.665712,17.972274,33.334195,966.519728,177.808019,134.606578,895.187039,16.832631,110.923374,3
9.548695,21.729696,73.134278,146.809601,1109.639735,29.305178,710.080931,17.204952,77.027723,16.875555,187.305123,5.497699,18.192412,1188.37521,934.678349,3.028067,1086.81749,2594.033717,40.81233,1.773868,21.648951,265.943865,156.12341,10.73122,1081.4712,166.855636,37.042445,44.419134,612.534647,114.582874,40.868787,21.732453,77.35378,16.778742,1559.121308,11.527524,16.038742,44.345371,0.804191,223.561899,20.786688,339.476317,11.149181,536.581809,848.909674,280.725445,626.339072,191.496413,45.307525,3.012194,1.198787,59.684576,535.24738,37.37578,918.099393,13.045726,12.331028,2.754462,2.8867,30.441101,1141.458481,201.875535,28.027905,459.372569,23.925692,224.635386,3
77.274308,60.700876,4.680936,683.259917,249.731878,14.528754,313.286989,97.734524,3.864693,205.393212,752.793421,24.318454,93.001465,61.802082,6.991692,75.579095,107.0437,183.159998,206.730203,4.134467,11.048328,82.835566,860.055282,8.002414,126.531766,485.741236,43.287094,87.297523,43.474727,311.644726,93.551113,403.788688,20.046161,61.138648,344.475843,486.192945,177.780706,422.564727,2.784254,43.329364,359.714778,135.972868,133.117863,37.022955,68.181644,111.850409,71.518246,7.728677,41.975997,26.171163,3.677502,266.497644,86.488155,525.106071,100.745006,43.032198,11.724172,130.378949,32.039069,591.169786,317.581641,191.880375,43.531484,9.18164,39.868369,123.366864,8
8.190048,96.52846,81.641962,16.329894,22.441928,85.094773,463.565461,9.645807,45.060188,59.831984,207.572955,14.79788,11.693382,392.836995,199.961107,17.707402,653.801911,1533.211672,76.342176,15.2652,1.897056,39.864341,134.660725,1.944932,87.988014,21.489831,11.645635,1.379792,62.500762,22.84253,8.408033,37.596673,10.763018,13.718678,978.485627,32.513311,58.839086,9.927241,2.110744,29.1556,1.416789,469.962528,39.752738,18.238936,731.707045,42.33406,3.894605,7.185262,119.737152,9.396833,7.382764,910.143213,3.546293,200.550697,1279.204144,42.769858,36.243792,12.985872,40.139027,40.106344,37.701159,386.777239,98.794761,173.563819,39.648287,197.450438,1
25.798135,27.932381,2.186176,262.93328,88.033941,156.059171,781.993413,19.804799,45.588521,637.331352,145.918183,15.383679,1379.324723,59.038081,1.006148,34.323495,109.156994,228.83619,376.403844,0.918161,13.463187,228.425609,684.910891,3.310566,31.659579,60.331041,23.966642,68.753376,4.853946,153.610355,393.480205,275.600258,2.083159,19.878059,217.080965,121.134075,195.130758,37.185739,10.31068,18.134553,173.259113,105.017287,213.349734,16.125704,144.181973,73.068396,107.470671,2.854636,36.767033,53.989729,218.944408,198.655295,28.930221,290.637382,55.442034,21.982008,3.314441,47.294707,87.06016,347.403215,71.62186,166.714115,23.582715,17.147081,27.782596,96.941954,8
1.256436,8.452379,28.409461,28.752388,215.828672,4.28319,127.669971,8.377335,23.516798,1.159344,57.050644,0.666634,9.20462,355.187933,118.474744,0.63273,217.880704,414.564549,5.245211,5.113924,0.885962,148.532714,36.870221,1.096185,272.649902,25.623284,10.597214,12.885103,29.250029,22.322605,4.657837,26.449572,12.57759,1.216326,334.089301,3.463161,11.631472,8.324343,1.440977,40.994253,1.083581,97.994035,5.72096,124.483101,151.751534,59.688233,89.203561,90.30612,22.780782,0.91141,0.350527,19.654922,1007.653856,60.738874,27.37728,0.348716,3.906751,6.189173,0.664085,20.851797,268.993178,68.04968,14.919137,118.50126,5.074169,33.337098,3
2.322238,124.338922,26.492368,93.588645,254.45417,8.333331,244.614365,13.458339,26.559841,6.600829,64.029931,5.23786,2.037519,428.675821,156.056923,0.781486,398.499301,1147.131786,14.364514,0.731333,2.965466,69.271594,42.964926,3.181984,260.544631,117.580999,9.478565,0.861228,76.794529,25.103529,18.606745,12.844701,31.458341,2.588498,583.07645,4.515387,11.702393,6.335534,0.684354,119.90712,7.52237,198.160191,5.006804,153.771329,359.209793,127.856501,115.255492,31.330149,18.390792,0.972014,1.030398,21.061263,7.808367,15.274045,49.368919,23.96849,1.035809,0.597039,3.543309,10.728827,361.237296,111.583157,51.71704,156.081019,10.866436,42.537919,3
30.039902,135.523409,37.359392,194.537346,261.211415,39.101421,736.052957,38.418897,135.824536,136.337521,402.089904,75.558388,43.967364,316.358635,165.414837,30.843391,1850.951107,6964.822271,148.811733,88.649501,10.6263,84.133738,229.386248,21.523509,383.560344,1032.08293,10.125683,20.762492,284.943476,45.558487,45.878937,41.10434,11.698368,32.776653,961.445442,165.69249,199.352349,34.69689,57.260681,197.329171,77.885847,1075.100117,48.569408,43.572445,1003.582529,41.029244,5.196135,104.85454,78.714421,3.931266,109.356441,1387.125712,25.671326,117.210176,1636.482912,58.218127,12.358948,17.535839,26.98208,86.382063,6.334986,696.206154,276.996336,444.624518,24.570022,492.691074,1
4.878266,43.468507,27.910197,78.915543,204.207689,5.359508,501.394708,4.697215,55.762515,19.301858,118.975995,9.193819,51.041399,693.272601,211.753953,6.05327,604.602297,2059.867409,39.870966,0.924242,27.192689,443.871772,172.931724,1.618391,375.590896,296.225498,11.66469,6.986188,115.417315,37.825908,11.099174,37.432651,56.396859,24.509162,961.394297,11.37641,23.799406,2.743939,1.715431,75.930047,1.01286,526.860375,7.099842,208.13266,569.107215,108.388465,247.203163,95.712431,19.849766,3.520508,178.854645,289.733779,51.692276,203.226487,6.580498,11.186831,1.186056,13.009528,5.567925,58.206206,432.533806,200.159059,12.589503,261.586721,21.774473,58.510306,3
7.007955,57.311808,44.32686,132.949783,527.558101,8.90909,845.059136,24.32445,81.917068,9.480331,181.099065,11.035247,16.44498,1296.491782,398.017633,7.351072,1078.80071,3127.535002,30.389066,13.701737,53.551283,704.013396,50.984027,0.939266,894.006522,997.745611,5.910873,59.041742,327.490409,81.245185,20.949711,212.613928,112.850408,35.940227,1324.268672,13.013583,73.580333,13.55498,1.395415,220.540655,2.834346,116.195205,25.029262,584.933468,772.780009,672.432358,653.209064,325.15928,49.750688,5.887808,766.582212,46.840265,190.230949,399.247387,65.803952,3.071812,2.295395,6.442556,17.301874,42.381188,1395.089585,270.586801,57.736357,659.844537,1.766383,77.8329,3
140.20858,26.067064,2.148329,50.083796,39.010052,17.190799,59.608806,12.854093,450.968291,193.215169,22.682147,18.287581,8.6168,595.370049,53.415367,31.907243,1294.672693,2567.056708,462.462207,6.774262,118.49081,152.097316,271.031584,121.785882,275.24224,669.937186,3.591212,6.699063,665.158733,3.111425,51.729068,281.136525,61.803595,989.581844,123.210804,131.458718,96.249692,4.141835,36.657007,46.25262,4.344254,453.829737,2.131057,28.094216,56.60019,22.198259,7.46608,4.445116,5.611041,1.145812,1.848081,124.075591,75.371828,169.203873,905.49782,90.366603,35.475877,91.329741,7.320683,51.516076,340.161365,529.099309,10.553381,47.660256,207.774801,49.138254,2
4.10089,45.262936,13.566543,83.210142,431.517191,5.515687,268.839955,33.320822,1.949776,6.32405,56.969977,24.671697,147.762628,508.821125,265.330769,29.832682,385.352572,251.327345,18.511406,4.585634,3.869498,43.594208,397.413428,2.670655,317.320753,69.989506,13.193066,9.508354,67.789318,11.100032,3.517518,42.286221,47.507468,30.950964,438.514543,6.078199,126.668349,1.858409,4.194185,119.514511,5.23157,82.908274,52.264728,500.159447,115.678549,112.291246,49.552861,92.900654,183.557827,1.089186,2.274479,55.629006,82.414924,88.480361,27.134741,1.829151,3.712475,18.296744,10.067434,76.007389,354.86191,40.437298,23.871999,193.541579,51.272569,94.274102,3
10.567723,62.985902,37.268953,178.38184,756.990303,9.568118,396.50986,14.165517,47.26864,40.984561,103.94014,6.824221,45.390703,916.50246,573.690213,5.388873,950.504043,1118.321918,33.239489,1.113446,9.104196,354.324861,150.64762,11.93361,1227.205345,429.718229,11.426297,45.432369,271.039311,40.236281,1.333894,8.8757,41.20706,26.051882,652.232955,1.045342,97.743737,23.880562,4.265874,165.750983,2.660543,193.433968,27.408319,323.629201,584.363809,204.437755,10.842516,173.862448,11.554225,0.902369,9.834782,59.727053,1057.709651,148.611698,28.954952,1.685416,5.560498,37.816282,17.940156,25.639393,471.704074,296.154862,61.803092,403.490271,7.081328,61.892752,3
2.545221,161.876798,19.759148,14.991311,489.997344,52.431512,443.220161,9.556647,105.679591,500.343837,18.179798,0.791224,303.058299,889.283694,31.903542,5.42882,728.342364,2838.51839,31.188877,17.62564,1.028284,19.688053,392.575784,10.677285,76.481875,54.797744,1.719207,4.513597,73.396064,5.332117,51.806962,1.365484,15.277156,10.96641,453.764937,8.668274,214.745112,2.447965,21.852176,20.413679,61.014995,1652.18142,65.336475,9.310525,472.447727,10.672876,4.123375,3.229265,207.383209,28.955017,796.426968,553.500951,41.497409,73.327617,227.533615,29.138132,2.172063,65.092134,79.734802,21.102877,77.71614,184.674955,118.540823,198.545143,12.049592,596.278249,1
16.667671,77.194147,29.554306,848.992706,294.238421,95.946084,324.002053,11.140872,62.605266,204.683655,201.178359,29.290517,303.007819,567.499367,114.412588,51.610425,454.01931,1379.963401,305.031951,11.581875,6.874479,660.674643,413.721476,6.197778,373.149383,507.444202,10.600661,88.699835,80.031232,249.961256,65.880322,35.486613,49.223618,22.814226,469.223838,18.504829,163.462007,132.949148,4.505167,183.746866,69.638562,161.198607,131.356555,37.369901,345.006031,152.168387,49.160865,99.977508,76.966265,12.980533,54.267371,273.443311,153.652728,163.343447,14.025633,3.077315,17.271136,41.573626,12.921927,290.492216,198.312718,192.022882,72.756082,109.306779,59.119105,77.716635,3
16.017025,58.661895,73.785886,148.785535,555.741407,6.178536,414.528442,11.840857,154.671154,21.69493,250.10364,3.584621,3.424563,1346.537176,315.879588,12.920869,923.529829,2306.076963,46.136333,2.197712,21.085474,617.427958,129.034423,10.620526,624.200244,580.206633,11.697264,37.610987,221.979897,43.565122,24.306091,122.140861,31.98087,6.800619,1172.38808,4.171578,16.208238,21.772674,0.611535,113.459652,12.049719,173.391682,6.447402,453.63578,775.102166,179.957949,37.330058,219.716054,2.130669,7.857738,0.992542,85.578879,131.09652,96.412461,84.407051,14.337916,7.270642,31.807482,13.698081,35.42077,899.332105,261.115163,49.103063,443.018687,3.291877,87.990059,3
4.992531,317.282267,207.572815,32.453022,22.50366,159.700842,794.44402,32.998309,46.80862,255.371662,155.515788,12.536458,30.862136,437.478519,180.174349,17.194394,856.8023,3133.069155,21.401045,18.657573,1.850694,21.323435,385.629628,1.595184,283.883404,20.973009,1.288307,1.875832,12.472637,16.973261,20.317232,14.634426,6.967814,15.949975,905.668983,84.13932,175.52684,17.207619,37.356726,25.167696,22.784895,1328.007092,55.361384,20.116024,534.170351,16.541024,1.801615,63.717341,404.072503,15.235142,5.574332,833.311625,25.369418,158.68047,841.596399,61.058904,33.683794,41.45884,76.709389,47.423317,69.375795,555.318962,220.711067,264.909934,10.518917,661.047333,1
2.657155,13.747711,0.439086,147.908997,15.139612,17.201092,14.679585,12.837882,6.434778,21.659862,194.242776,4.372557,11.607031,10.245981,1.419221,7.184122,19.815955,16.484771,180.167948,1.918966,13.902365,7.170819,182.173169,1.23644,35.805836,27.950943,1.738639,14.160419,1.559865,76.11892,7.766324,131.150945,3.333384,9.197738,16.163393,52.940472,16.499998,86.529811,0.546607,15.368912,21.695195,105.624625,27.34888,24.440819,12.914986,29.797475,25.642625,3.618607,2.28197,6.555052,0.83653,68.520376,4.54269,105.215697,1.022597,4.545877,1.847867,45.02688,24.455602,173.661766,88.523396,14.666844,8.716412,1.156623,22.85297,12.690801,8
4.21844,253.976027,26.006088,22.536118,46.537782,95.563204,1578.121219,33.649629,47.202646,122.130934,287.634798,6.279096,14.586322,638.534162,194.646868,13.045519,927.494931,3484.397921,35.386919,12.14503,1.155049,30.389824,269.762679,5.854193,151.647336,26.932012,8.800139,3.368902,2.151902,13.657548,82.173078,21.987834,7.148947,13.903029,1334.953128,168.4982,51.953607,13.732468,64.57323,13.650362,7.859999,1434.129243,47.053119,11.23476,780.308773,27.597947,3.422136,12.41126,148.806838,33.195271,52.647327,1210.251834,17.577382,207.001028,877.770246,79.640421,9.848686,50.446303,26.931444,38.949194,260.019269,258.108666,64.612758,297.521054,29.518142,437.165817,1
3.744955,15.669402,5.984783,101.959798,57.293572,8.474155,109.464975,3.416783,11.304737,68.394514,167.552018,3.878245,386.781406,43.241439,25.612907,7.691301,89.671917,203.824714,515.094494,4.944534,13.381616,19.191388,220.502476,6.083519,47.7165,11.400639,1.892948,25.022384,1.998652,58.34666,59.356959,12.300525,4.491366,21.074409,77.88693,25.647279,405.675008,143.858026,1.491087,16.842202,17.829773,116.963327,19.998969,46.329252,25.186995,143.61937,290.424978,8.580984,18.107233,2.205065,43.975809,65.861302,18.954596,152.813647,67.189466,10.592478,12.974558,65.675986,16.309153,164.041239,52.746172,64.931475,65.865206,10.37173,14.387638,35.094382,8
20.431129,114.312034,63.758472,108.61131,713.511766,13.371449,411.654165,3.068939,81.948491,10.208313,177.188343,19.990643,4.77367,975.381952,146.75875,25.186584,894.778043,2815.26457,6.455232,4.702224,32.024313,391.263914,37.895732,2.61649,603.209881,673.467879,51.052793,17.145489,265.16366,59.421302,3.147604,14.797389,77.72271,25.587941,1024.882932,9.053399,12.134049,2.105373,1.764186,175.136003,1.501712,61.724096,2.07478,497.757083,429.66681,145.187247,410.205919,192.211782,48.16583,3.272729,1.643658,58.852937,215.835403,265.495204,129.886333,11.597544,12.221902,7.362274,3.379844,36.354577,457.414277,216.373144,30.862979,400.779378,2.893705,55.050578,3
815.669828,707.615118,328.848432,35.955393,2.371341,1.314494,15.018068,1.764524,141.940497,26.062824,16.017322,77.90917,576.335331,82.613519,818.297375,82.989618,101.157996,117.792642,2.413276,0.753053,3.419617,16.211062,93.010927,3.286271,12.443882,30.910882,2.419054,1.726808,12.893328,2.889659,16.884013,13.100095,6.175382,6.906434,704.514311,1.796354,41.829423,4.78208,1.459129,23.53837,22.134623,186.57173,26.772224,3.636358,11.962108,17.573945,68.482846,0.724347,3.105349,13.855515,1.675834,21.722967,16.736497,18.088527,18.018585,153.051141,70.168003,95.964945,2.093912,55.082152,60.054341,51.698186,7.711226,2.560905,14.887782,358.369924,4
41.958847,2.592077,0.671968,31.631676,79.623671,19.864864,24.472758,6.860857,17.749091,48.233721,14.368789,6.354901,84.179949,75.451408,2.309354,8.938071,124.579175,297.508608,53.767042,8.6165,9.329535,21.964484,119.270478,21.141961,23.50953,70.541771,0.507098,3.781652,51.773194,11.109132,3.22014,107.293743,16.614438,184.296116,18.676523,13.755268,470.002893,11.940052,9.514141,10.325426,1.991713,139.559567,10.926327,13.87529,26.581919,1.667535,4.898228,10.712272,1.883847,0.664362,1.02759,47.031536,4.445479,32.223293,45.590736,29.769446,2.171467,28.264239,1.558776,32.393114,13.184041,40.625929,1.553181,1.583189,175.683399,7.199018,2
1.90651,13.739373,31.893253,60.146231,105.241934,5.36538,157.494215,14.008094,38.745111,20.581675,112.379849,0.929362,1.148881,696.683216,284.486909,4.054545,336.219045,982.95815,8.943675,19.059858,14.710062,188.244563,71.195384,0.970082,447.025273,161.90335,10.856214,34.553938,113.326477,12.00783,6.885145,21.787433,28.697224,15.929455,277.919637,2.227103,1.98201,16.906065,1.793007,55.998884,4.835565,86.178556,1.115241,146.563181,276.981757,95.696242,147.249837,101.033248,58.516527,12.680801,392.736921,49.912276,5.06324,83.100739,23.556957,22.103885,13.497609,2.84698,2.224773,65.195549,439.345128,47.851296,29.669952,187.665303,18.288509,29.829953,3
1.275007,3.302355,9.777721,33.428154,385.626719,2.571404,235.735283,0.763612,51.517353,9.273397,74.818708,5.077333,0.375567,615.323752,53.067928,5.742213,318.214401,785.99929,12.321931,8.892654,2.029928,94.765027,14.170636,0.689582,340.807899,249.764545,4.353124,15.502591,29.191009,10.976235,0.657129,39.381072,16.922518,5.631746,386.658615,4.469883,11.589545,7.912429,0.181289,53.420765,0.449027,7.66028,0.233066,148.79119,417.210066,8.113946,183.296055,103.616582,19.658587,0.346758,30.31894,18.750617,25.104917,89.004311,28.444149,0.838867,5.214793,9.425225,11.120712,6.574029,388.01552,63.312044,11.601026,304.251242,5.357787,54.959932,3
